round_num,start,freeze_end,end,official_end,winner,reason,bomb_plant,bomb_site,ct_team_clan_name,t_team_clan_name,winner_clan_name,ct_team_current_equip_value,t_team_current_equip_value,ct_losing_streak,t_losing_streak,ct_buy_type,t_buy_type,advantage_5v4,file_id,event_id,match_name
2,5719,6999,14001,14321,t,ct_killed,13460,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,10350,18850,2,0,Semi-Buy,Semi-Buy,ct,"1,634",1,natus-vincere-vs-spirit-m2-dust2-p1.dem
3,14321,15601,22053,22373,t,bomb_exploded,19429,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,1600,20800,3,0,Full Eco,Full Buy,t,"1,634",1,natus-vincere-vs-spirit-m2-dust2-p1.dem
1,7,3544,10208,10528,ct,t_killed,,,Natus Vincere,Team Spirit,Natus Vincere,26600,26250,0,0,Pistol,Pistol,t,"1,635",1,natus-vincere-vs-spirit-m2-dust2-p2.dem
1,7,1994,7160,7480,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,29700,8900,0,0,Pistol,Pistol,t,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
2,7480,13675,21035,21355,ct,time_ran_out,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,29300,20500,1,2,Full Buy,Full Buy,ct,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
3,21355,22635,29412,29732,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,30250,6350,0,3,Full Buy,Semi-Eco,t,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
4,29732,31012,34688,35008,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,29650,6200,0,4,Full Buy,Semi-Eco,t,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
5,35008,38699,44396,44716,t,bomb_exploded,41772,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,30350,25850,0,5,Full Buy,Full Buy,ct,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
6,44716,45996,50870,51190,t,bomb_exploded,48246,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,30350,26950,1,3,Full Buy,Full Buy,t,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
7,51190,54819,61493,61813,t,ct_killed,,not_planted,Natus Vincere,Team Spirit,Team Spirit,30250,27250,2,2,Full Buy,Full Buy,t,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
8,61813,63093,66501,67045,t,ct_killed,,not_planted,Natus Vincere,Team Spirit,Team Spirit,32950,28150,3,1,Full Buy,Full Buy,ct,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
9,67045,81394,87347,87667,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,4250,4750,1,1,Full Eco,Full Eco,t,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
10,87667,88947,94855,95175,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,17900,3200,0,2,Semi-Buy,Full Eco,ct,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
11,95175,96455,104161,104481,t,bomb_exploded,101537,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,27050,21550,0,3,Full Buy,Full Buy,t,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
12,104481,105761,112230,112550,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,21650,24450,1,1,Full Buy,Full Buy,ct,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
13,112550,113830,118925,119245,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,24200,5800,0,2,Pistol,Pistol,t,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
14,119245,122819,132058,132378,t,bomb_exploded,129434,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,25900,23250,0,3,Full Buy,Full Buy,t,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
15,132378,133658,138402,138722,t,bomb_exploded,135778,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,25450,27650,1,1,Full Buy,Full Buy,ct,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
16,138722,140002,147281,147601,t,bomb_exploded,144657,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,14900,27650,2,0,Semi-Buy,Full Buy,ct,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
17,147601,150951,156920,157240,t,ct_killed,156022,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,26600,27550,3,0,Full Buy,Full Buy,t,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
18,157240,158520,164976,165296,t,bomb_exploded,162352,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,20700,27650,4,0,Full Buy,Full Buy,ct,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
19,165296,166576,173861,174181,ct,bomb_defused,172826,bombsite_b,Team Spirit,Natus Vincere,Team Spirit,24750,27650,5,0,Full Buy,Full Buy,ct,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
20,174181,175461,180746,180746,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,29400,28250,3,1,Full Buy,Full Buy,ct,"1,636",1,natus-vincere-vs-spirit-m2-dust2-p3.dem
1,1,1264,10015,10335,t,bomb_exploded,7391,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,4550,4600,0,0,Pistol,Pistol,t,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
2,10335,11615,14108,14428,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,10400,19600,2,0,Semi-Buy,Semi-Buy,ct,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
3,14428,15708,21305,21625,t,ct_killed,,not_planted,Natus Vincere,Team Spirit,Team Spirit,24200,8850,0,1,Full Buy,Semi-Eco,t,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
4,21625,22905,31673,31993,t,bomb_exploded,29049,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,11900,22900,1,0,Semi-Buy,Full Buy,t,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
5,31993,33273,39940,40260,ct,bomb_defused,38302,bombsite_b,Natus Vincere,Team Spirit,Natus Vincere,3250,26200,2,0,Full Eco,Full Buy,ct,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
6,40260,44401,52613,52933,t,bomb_exploded,49989,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,29450,23600,0,1,Full Buy,Full Buy,t,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
7,52933,56737,63852,64172,t,ct_killed,63146,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,22950,27750,1,0,Full Buy,Full Buy,t,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
8,64172,65452,71748,72068,t,bomb_exploded,69124,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,1000,26000,2,0,Full Eco,Full Buy,ct,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
9,72068,73348,81440,81760,ct,bomb_defused,79455,bombsite_b,Natus Vincere,Team Spirit,Natus Vincere,22500,25800,3,0,Full Buy,Full Buy,t,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
10,81760,85899,92632,92952,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,26800,27350,1,1,Full Buy,Full Buy,ct,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
11,92952,94232,100738,101058,ct,bomb_defused,98697,bombsite_b,Natus Vincere,Team Spirit,Natus Vincere,28100,26050,0,2,Full Buy,Full Buy,t,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
12,101058,102338,111260,111804,ct,bomb_defused,109446,bombsite_b,Natus Vincere,Team Spirit,Natus Vincere,30500,19750,0,3,Full Buy,Semi-Buy,ct,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
13,111804,126908,134912,135232,t,bomb_exploded,132288,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,5250,4350,1,1,Pistol,Pistol,t,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
14,135232,136512,142672,142992,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,12200,20500,2,0,Semi-Buy,Full Buy,t,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
15,142992,144272,151205,151525,t,bomb_exploded,148581,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,24800,7550,0,1,Full Buy,Semi-Eco,ct,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
16,151525,152805,160493,160813,t,ct_killed,159246,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,19400,22950,1,0,Semi-Buy,Full Buy,ct,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
17,160813,162093,167205,167525,t,ct_killed,166291,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,1500,24850,2,0,Full Eco,Full Buy,t,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
18,167525,170725,178085,178405,ct,time_ran_out,,not_planted,Team Spirit,Natus Vincere,Team Spirit,22950,28350,3,0,Full Buy,Full Buy,ct,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
19,178405,182523,185407,185727,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,25750,24950,1,1,Full Buy,Full Buy,ct,"1,637",1,natus-vincere-vs-spirit-m2-dust2.dem
